"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1843477275033120972","Tue Oct 08 02:23:27 +0000 2024","2","Masih aja ad yg belain Ganjar nolak pildun u20. Padahal dia nolak Pildun ga lama dapet tiket nyapres. Makanya rakyat Jokowi Gibran ngamuk semua ke dia gara2 kepentingan pribadi impian anak bangsa main di pildun gagal.Ya kok masih ad aja yg belain Petugas partai ini. https://t.co/3IbcaGf4Tn","1843477275033120972","https://pbs.twimg.com/media/GZVYz8basAMTN2L.jpg","","in","","1","0","1","https://x.com/tekarok007/status/1843477275033120972","1184695438365974528","tekarok007"
"1842700548656787489","Sat Oct 05 22:57:01 +0000 2024","14","Presiden Jokowi di mata Dr. Muh. Basir M Ketua PCNU kab Pangkep Sulawesi Selatan. Simak gaess...! #TerimakasihPakJokowi Gibran HOTS Rp 1 #NabilaTaqiyyah Bisseck https://t.co/n66kAZlm12","1842700548656787489","https://pbs.twimg.com/ext_tw_video_thumb/1842700282402332672/pu/img/wrC8VepWyzt8hrfz.jpg","","in","","1","5","12","https://x.com/Nidyna10/status/1842700548656787489","1710309382293004288","Nidyna10"
"1843570926144893026","Tue Oct 08 08:35:35 +0000 2024","30","Jokowi Kemungkinan Tak Hadiri Pelantikan Prabowo-Gibran https://t.co/5v8tITcqcm","1843570926144893026","","","in","","2","36","22","https://x.com/OposisiCerdas/status/1843570926144893026","887743587579944960","OposisiCerdas"
"1844180983941300253","Thu Oct 10 00:59:44 +0000 2024","211","NARASUMBER #ILC PEKAN INI! &gt;&gt; JOKOWI MENGHITUNG HARI GIBRAN DI UJUNG TANDUK. DEMO BESAR PEKAN DEPAN MAU APA?? // TONTON SEKARANG YOUTUBE ILC https://t.co/N41rgGNcM1 https://t.co/CqZltNdLB5","1844180983941300253","https://pbs.twimg.com/ext_tw_video_thumb/1844180821361758208/pu/img/qCdROQ-mn5iU-u3l.jpg","","in","Indonesia","1","10","81","https://x.com/ILCTalkshow/status/1844180983941300253","2421762716","ILCTalkshow"
"1842716106248917050","Sat Oct 05 23:58:50 +0000 2024","14","Kemajuan Ekonomi Indonesia Adalah Hasil Dari Kerja Keras Bersama Semua ini adalah hasil dari kerja keras bersama dan dedikasi seluruh pihak yang turut serta memajukan bangsa Indonesia. Presiden Jokowi mengapresiasi. #TerimakasihPakJokowi Gibran HOTS Rp 1 #NabilaTaqiyyah Bisseck https://t.co/zWiNg6h7zG","1842716106248917050","https://pbs.twimg.com/media/GZKkiIrbkAARDFd.jpg","","in","Indonesian","0","2","13","https://x.com/NadiaPuspita__/status/1842716106248917050","322559270","NadiaPuspita__"
"1842343928936480942","Fri Oct 04 23:19:56 +0000 2024","4","Bukti kalau tambang di Desa Mandalle kembali beraktivitas. Selama ini pihak kepolisian kab. Gowa tidak tegas dan tidak jelas dalam menangani kasus Tambang ilegal di Gowa. @DivHumas_Polri pak @ListyoSigitP @poldasulsel_ @PolhukamRI pak @prabowo @gibran_tweet pak @jokowi https://t.co/shDK8WJIji","1842343928936480942","https://pbs.twimg.com/ext_tw_video_thumb/1842343832811352064/pu/img/5KTc-kKTsr6EBidj.jpg","","in","South Sulawesi, Indonesia","1","1","2","https://x.com/EdelweisMalino/status/1842343928936480942","327883314","EdelweisMalino"
"1845381037851017245","Sun Oct 13 08:28:19 +0000 2024","8","Bikin tambah ngikik&gt;&gt;&gt;https://t.co/0FkX51K6vk","1845381037851017245","","","in","gunung kelud","0","2","4","https://x.com/ragilnugroho1/status/1845381037851017245","487235111","ragilnugroho1"
"1844202688197820540","Thu Oct 10 02:25:59 +0000 2024","21"," Sebuah fakta juga bhw pada hari ini mayoritas masyarakat Indonesia itu puas atau senang dengan Pak Jokowi #ILC &gt;&gt; JOKOWI MENGHITUNG HARI GIBRAN DI UJUNG TANDUK. DEMO BESAR PEKAN DEPAN MAU APA?? // SELENGKAPNYA TONTON SEKARANG YOUTUBE ILC https://t.co/N41rgGNcM1 https://t.co/zn6STD6Y4Y","1844202688197820540","https://pbs.twimg.com/ext_tw_video_thumb/1844202505682681860/pu/img/_CEJWEZj4EQMGVxc.jpg","","in","Indonesia","1","6","7","https://x.com/ILCTalkshow/status/1844202688197820540","2421762716","ILCTalkshow"
"1843566470019887424","Tue Oct 08 08:17:52 +0000 2024","2","Presiden Joko Widodo (Jokowi) mengungkapkan akan memilih tidur siang sebagai agenda pertama saat pertama kali kembali ke Surakarta atau Solo setelah pelantikan Prabowo Subianto-Gibran Rakabuming. Pulang ke Solo dulu. Lalu tidur kata Jokowi sambil terkekeh kecil. Lebih https://t.co/e9RPO1tNRw","1843566470019887424","https://pbs.twimg.com/media/GZWp7F9a0AAuXQl.jpg","","in","Jakarta, Indonesia","1","0","2","https://x.com/Bisniscom/status/1843566470019887424","118646322","Bisniscom"
"1844261074989944930","Thu Oct 10 06:17:59 +0000 2024","16","Anies itu hebat pas jadi Jubir Jokowi dolo mas @gibran_tweet ga mau apa pekerjakan Anies buat jd Jubirnya nanti pas udah jd Wapres? Selagi dia Free Transfer alias ngangur. Sayang bakat anies kalau di sia-siakan jd pengangguran gini takut nanti Omon-Omon ke lukisan lagi. https://t.co/fJbAaQkyLB","1844261074989944930","https://pbs.twimg.com/media/GZghrF_aAAAV3DN.jpg","","in","","0","6","6","https://x.com/tekarok007/status/1844261074989944930","1184695438365974528","tekarok007"
"1844205561036042709","Thu Oct 10 02:37:24 +0000 2024","576","// PERIKSALAH PEMILIK AKUN FUFUFAFA INI KECENDERUNGAN KESAKITJIWAANYA APA?? // #AdhieMassardi Jubir Presiden Gus Dur #ILC &gt;&gt; JOKOWI MENGHITUNG HARI GIBRAN DI UJUNG TANDUK. DEMO BESAR PEKAN DEPAN MAU APA?? // SELENGKAPNYA TONTON SEKARANG YOUTUBE ILC https://t.co/N41rgGNcM1 https://t.co/syd058hcaF","1844205561036042709","https://pbs.twimg.com/ext_tw_video_thumb/1844205394534768640/pu/img/q8qEnT7FfRZP656x.jpg","","in","Indonesia","4","14","247","https://x.com/ILCTalkshow/status/1844205561036042709","2421762716","ILCTalkshow"
"1754687235759452184","Tue Feb 06 02:03:32 +0000 2024","60988","Ahok ngerujak pendukung 02 pedes bgt. di mana ada bukti Gibran bisa kerja selama walikota? ibu kira pak Jokowi juga bisa kerja? ibu sdh 82 tahun. Kalau itu (02) terpilih tidak sesuai harapan ibu ibu bawa sampai mati penyesalan. Silakan ibu bawa sampai mati. Cocot legend","1754687235759452184","","","in","","3597","1053","9768","https://x.com/xopch/status/1754687235759452184","59809831","xopch"
"1843544178468463087","Tue Oct 08 06:49:18 +0000 2024","21","Menjelang pelantikan Presiden-Wakil Presiden 20 Oktober mendatang beredar kabar Presiden Jokowi menolak kader PDI Perjuangan untuk masuk ke kabinetnya Prabowo-Gibran. https://t.co/FyEG40ZDQx","1843544178468463087","https://pbs.twimg.com/media/GZWVp6fbEAAWvBH.jpg","","in","","0","2","3","https://x.com/catchmeupco/status/1843544178468463087","1162545299614662656","catchmeupco"
"1845372457819185616","Sun Oct 13 07:54:13 +0000 2024","7","Ditemani Gibran Prabowo Temui Jokowi di Rumah Solo https://t.co/s7MbEOLQ7Q","1845372457819185616","","","in","","0","2","0","https://x.com/VIVAcoid/status/1845372457819185616","41730943","VIVAcoid"
"1843900848205901965","Wed Oct 09 06:26:34 +0000 2024","872","Jokowi &amp; Gibran Tidak Akan Hadiri Acara Pelantikan Presiden Prabowo Subianto https://t.co/HtDnN2LHF0 Nah ketahuan apa sebabnya tak mau hadir","1843900848205901965","","","in","-6.252543,106.806343","13","223","324","https://x.com/alisyarief/status/1843900848205901965","30201110","alisyarief"
"1714310571267707276","Tue Oct 17 16:01:05 +0000 2023","2676","Cara-cara mereka jawab wartawan kok pada mirip ya Jokowi Gibran sama Almas ini.","1714310571267707276","","","in","Cipayung, Indonesia","50","409","708","https://x.com/NOTASLIMBOY/status/1714310571267707276","19190361","NOTASLIMBOY"
"1845090788369367391","Sat Oct 12 13:14:58 +0000 2024","39","20 Oktober mengantarkan Pak Jokowi wangsul ten Solo. https://t.co/DKEwrw20fs","1845090788369367391","https://pbs.twimg.com/ext_tw_video_thumb/1845090714281181189/pu/img/U6QJWOxuLe3-bAvI.jpg","","in","","1","7","11","https://x.com/prabowogibran2/status/1845090788369367391","1723938002685296640","prabowogibran2"
"1842415118661136443","Sat Oct 05 04:23:34 +0000 2024","18","https://t.co/hJSOviCcTw","1842420341093912999","","alisyarief","zxx","-6.252543,106.806343","0","3","4","https://x.com/alisyarief/status/1842420341093912999","30201110","alisyarief"
"1715685714996899924","Sat Oct 21 11:05:25 +0000 2023","4321","Sepertinya inilah saatnya pembuktian apakah dulu Jokowi menang karena PDIP atau justru PDIP yg menang karena faktor Jokowi. Gibran Rakabuming Raka Terima Putusan Golkar Diajukan Jadi Cawapres Prabowo https://t.co/7tpjHalBJT","1715685714996899924","","","in","Indonesia","121","382","659","https://x.com/PartaiSocmed/status/1715685714996899924","869327120","PartaiSocmed"
"1843819994137931924","Wed Oct 09 01:05:17 +0000 2024","14","Prabowo makan malam sama Jokowi udah barisan musuh tantrum semua krn adu dombanya gagal total. Padahal udah buat narasi podcast Prabowo meninggalkan Jokowi . Jadi kapan min @Gerindra Prabowo makan malam sama Gibran? biar mereka kaum adu domba makin tantrum lagi. https://t.co/LrM428s2Pb","1843819994137931924","https://pbs.twimg.com/media/GZaQg3hasAQmLqB.jpg","","in","","0","0","6","https://x.com/tekarok007/status/1843819994137931924","1184695438365974528","tekarok007"
"1714984567210492052","Thu Oct 19 12:39:18 +0000 2023","255","Orang2 seperti inilah yang sesungguhnya MERUSAK nama baik Jokowi Dikiranya Jokowi senang dengan memaksakan Gibran sebagai Cawapres Kepercayaan publik menurun karir politik Gibran akan cepat RONTOK nantinya Tak selamanya Pujian itu baik kadang kala MENJERUMUSKAN","1714984567210492052","","","in","DKI Jakarta, Indonesia","4","112","43","https://x.com/JhonSitorus_18/status/1714984567210492052","1102461866129776640","JhonSitorus_18"
"1730124089212473685","Thu Nov 30 07:18:21 +0000 2023","1253"," Apa yang dijalankan Presiden Jokowi dengan Gibran itu bagi kami justru hal paling najis dalam sistem demokrasi yang kita anut https://t.co/o0EPPE3rcP","1730124089212473685","","","in","Indonesia","21","49","474","https://x.com/geloraco/status/1730124089212473685","3319260420","geloraco"
"1843865001125368107","Wed Oct 09 06:22:07 +0000 2024","2979","@SumitroYoel Yg dilakukan Gibran di Solo sangat mirip Jokowi pas jadi walkot. Programnya UMKM kaki lima keliatan: banyak event bikin bazar bangun pasar. Jd wajar orang2 merasa ngerasain langsung. Anehnya itu gak dilakukan saat jadi Presiden. Karena hanya bisa dilakukan di level Solo .","1843899724744798649","","SumitroYoel","in","Dresden, Germany","16","27","218","https://x.com/moelj0n0/status/1843899724744798649","2990543688","moelj0n0"
"1845431863038410776","Sun Oct 13 11:50:17 +0000 2024","19","Marak Spanduk 'Terima Kasih Jokowi Selamat Bekerja Prabowo-Gibran' Pengamat: Emas Tetap Emas https://t.co/OnXihLJ5o6","1845431863038410776","","","in","Indonesia","3","28","5","https://x.com/geloraco/status/1845431863038410776","3319260420","geloraco"
"1842718164779683952","Sun Oct 06 00:07:01 +0000 2024","16","Ucapan terima kasih ataa kepeminpinan Presiden Joko Widodo selama 10 tahun datang dari berbagai kalangan di nusantara. Apresiasi kebanggan dan kecintaan kepada Jokowi terungkap dari setiap ucapan yang datang. 🇮🇩 #TerimakasihPakJokowi Gibran HOTS Rp 1 #NabilaTaqiyyah Bisseck https://t.co/LeRGhXWoB3","1842718164779683952","https://pbs.twimg.com/ext_tw_video_thumb/1842717985280249856/pu/img/bevgfXX_9UoqY0xp.jpg","","in","DKI Jakarta, Indonesia","0","5","13","https://x.com/rasa2086/status/1842718164779683952","1290494259791933443","rasa2086"
"1799232596167242119","Sat Jun 08 00:10:53 +0000 2024","28971","kadang gw mikir di balik brengseknya jokowi gibran ada pengaruh istri-istrinya yg kelihatan cuma diem-diem doang.","1799232596167242119","","","in","","741","358","3768","https://x.com/anonjawa/status/1799232596167242119","1689095684895772672","anonjawa"
"1764944826674585861","Tue Mar 05 09:23:32 +0000 2024","18843","Bobby jadi tokoh nasional. Gibran jadi wapres. Kaesang jadi ketum parpol. Jokowi dianggap negarawan sejurus Prabowo dibingkai sebagai patriot sejati. Konon Soeharto mau digelari pahlawan. Standar wajar bangsamu sepadan dengan IQ rata-ratanya alias jongkok banget. ","1764944826674585861","","","in","Jakarta Selatan, DKI Jakarta","222","306","6898","https://x.com/denismalhotra/status/1764944826674585861","478829168","denismalhotra"
"1842500181193007461","Sat Oct 05 09:40:49 +0000 2024","22","Presiden terpilih Prabowo Subianto memperkenalkan Wakil Presiden Terpilih Gibran Rakabuming Raka kepada Presiden Jokowi dan Ibu Negara Iriana. Momen ini menandai pertemuan penting dalam sejarah politik Indonesia yang diwarnai dengan kehangatan dan rasa hormat antara dua generasi https://t.co/0Iuf8nfDNz","1842500181193007461","https://pbs.twimg.com/amplify_video_thumb/1842500097885769728/img/YPimQX4YZ32MwBsU.jpg","","in","","1","13","4","https://x.com/Metro_TV/status/1842500181193007461","57261519","Metro_TV"
"1843252010847772784","Mon Oct 07 11:28:20 +0000 2024","13","#TrimakasihPakJokowi Rl adalah Fakta yang tak terlaksana Dunia Medsos (x) tak mewakili Rakyat Mayoritas Indonesia yang akan mencatat nama @jokowi sebagai Presiden terbaik sepanjang sejarah Indonesia dan akan di lanjutkan oleh Presiden Terpilih @prabowo n @gibran_tweet Optimis https://t.co/1aMMz8W1GJ","1843252010847772784","https://pbs.twimg.com/ext_tw_video_thumb/1843251951150186496/pu/img/145if6ai1Ke5faJf.jpg","","in","DKI Jakarta, Indonesia","0","0","3","https://x.com/Lembayung071/status/1843252010847772784","1227499861580251136","Lembayung071"
"1843320671864332730","Mon Oct 07 16:01:10 +0000 2024","5","Terimakasih @gvfftj saya di colek seolah saya ini punya pengaruh di medsos XLand Di sejajarkan dengan Presiden @jokowi Presiden terpilih @prabowo Ketua @DPR_RI ibu @puanmaharani_ri kangmas @ShenoWirang dsb Ada @Gerindra dan @gibran_tweet Tau aja saya Kader @PDI_Perjuangan https://t.co/5BGgamVyZN","1843320671864332730","https://pbs.twimg.com/media/GZTKYdRasAAPtSq.jpg","","in","Jawa Timur, Indonesia","0","1","1","https://x.com/Simbok_Dharmi/status/1843320671864332730","1508676971584421889","Simbok_Dharmi"
"1844638422557917374","Fri Oct 11 07:17:26 +0000 2024","105","Momen lucu tapi bangga karena Dinasti inilah PILIHAN RAKYAT Sikap profesional mas @gibran_tweet ketika pa @prabowo memperkenalkan wapresnya pd pa @jokowi Tpi Jan Ethes lebih profesional lagi ketika ketemu ayah dan kakeknya https://t.co/kEtVS0vYrE","1844638422557917374","https://pbs.twimg.com/ext_tw_video_thumb/1844638395982807041/pu/img/9-RTccMF-zr3YCNf.jpg","","in","Osaka-shi Kita-ku, Osaka","5","33","15","https://x.com/xquitavee/status/1844638422557917374","1604408934525464576","xquitavee"
"1842724026399257082","Sun Oct 06 00:30:18 +0000 2024","12","Berkat kerja keras Presiden Jokowi dan seluruh jajarannya ekonomi Indonesia menunjukkan ketangguhan yang luar biasa meski tengah tantangan global. #TerimakasihPakJokowi Gibran HOTS Rp 1 #NabilaTaqiyyah Bisseck https://t.co/nAzZ2S6Cy9","1842724026399257082","https://pbs.twimg.com/media/GZKru7RbEAABnsQ.jpg","","in","Bdg","3","1","10","https://x.com/m1zon3/status/1842724026399257082","1598153275404341248","m1zon3"
"1843150250762199378","Mon Oct 07 04:43:58 +0000 2024","3","Sehat2 selalu para pemimpin Bangsa ini moment Prabowo Gibran dan Presiden Jokowi saat HuT TNI kemarin yang kata nya orang2 sebelah mereka gak bertegur sapa @0ctoberR1 @Lembayung071 https://t.co/lqa7LogKDj","1843150250762199378","https://pbs.twimg.com/ext_tw_video_thumb/1843149436979228673/pu/img/gYVf5dSNB3kRULPX.jpg","","in","indonesia","0","1","2","https://x.com/Wage_Esuk/status/1843150250762199378","3046442101","Wage_Esuk"
"1843496794128556131","Tue Oct 08 03:41:00 +0000 2024","5","Dalam momen mendebarkan menjelang pensiun Jokowi terlihat spt pengacara yang berusaha menghapus bukti agar Gibran tdk terlibat dengan jejak Fufufafa. Sepertinya strategi hilang jejak ini jadi tren baru di Istana Baca thread selengkapnya di sini https://t.co/xVkRZSIbYw https://t.co/PgJtoSspkj","1843496794128556131","https://pbs.twimg.com/media/GZVqj-masAcT3fO.jpg","","in","","0","0","5","https://x.com/Boediantar4/status/1843496794128556131","1383750727575605257","Boediantar4"
"1842775990877196348","Sun Oct 06 03:56:48 +0000 2024","7","Investasi luar Jawa ikut meningkat. Spirit pembangunan Indonesia sentris ala Jokowi sesuai ekspektasi. #JudolBlock Gibran HOTS Rp 1 #NabilaTaqiyyah Bisseck Sterling Beby https://t.co/oIVwZb3gKo","1842775990877196348","https://pbs.twimg.com/media/GZLa_ITbYAAh24Z.jpg","","in","Indonesia","0","2","6","https://x.com/AnggitaManohara/status/1842775990877196348","1135559479901036545","AnggitaManohara"
"1756478802698649931","Sun Feb 11 00:42:35 +0000 2024","7138","Tindakan Jokowi Benar-benar di Luar Nalar Pengamat: Kunjungi Hotel Tempat Kumpul Prabowo-Gibran https://t.co/b2mW52HbIm","1756478802698649931","","","in","Indonesia","234","1058","2357","https://x.com/KompasTV/status/1756478802698649931","71436318","KompasTV"
"1843526064829804874","Tue Oct 08 05:37:19 +0000 2024","159","Sri Mulyani: Berkat Fondasi Kuat Warisan Jokowi Prabowo-Gibran Siap Lanjutkan Pembangunan https://t.co/zJgP2wIhid","1843526064829804874","","","in","Jakarta Capital Region","5","37","50","https://x.com/aewin86/status/1843526064829804874","119691957","aewin86"
"1843556733949780138","Tue Oct 08 07:39:11 +0000 2024","45","Presiden Joko Widodo (Jokowi) mengungkap rencana bertolak ke Solo Jawa Tengah usai pelantikan Presiden dan Wakil Presiden Terpilih Prabowo Subianto-Gibran Rakabuming pada Minggu (20/4/2024) mendatang. Jokowi akan langsung beristirahat sesampainya di kota kelahirannya itu. https://t.co/U3nFBMAsTy","1843556733949780138","https://pbs.twimg.com/amplify_video_thumb/1843556654601908225/img/jce4oI9lpjK9d-E8.jpg","","in","","1","9","9","https://x.com/NarasiNewsroom/status/1843556733949780138","1158355819512991747","NarasiNewsroom"
"1747411553018913126","Wed Jan 17 00:12:34 +0000 2024","12056","Pakar Hukum Tata Negara: Sudah Banyak Bukti Jokowi Salahgunakan Wewenang untuk Kepentingan Gibran https://t.co/BURrQ66VjE","1747411553018913126","","","in","Indonesia","334","878","3758","https://x.com/KompasTV/status/1747411553018913126","71436318","KompasTV"
"1844725638965698870","Fri Oct 11 13:04:00 +0000 2024","28","Presiden Jokowi menegaskan dirinya tak akan 'cawe-cawe' terkait kabinet pemerintahan berikutnya yang dipimpin Prabowo-Gibran. Ia mengatakan tak akan mengintervensi seperti halnya dirinya juga tak mau diintervensi. Namun Jokowi menyatakan membuka diri apabila ia dimintai https://t.co/adSLvknd3e","1844725638965698870","https://pbs.twimg.com/media/GZnIBwZbIAAmTVT.jpg","","in","Jakarta Capital Region","2","3","1","https://x.com/asumsico/status/1844725638965698870","829366551446818816","asumsico"
"1732376594201952368","Wed Dec 06 12:29:00 +0000 2023","3728","Saya membayangkan betapa beratnya beban yg diberikan oleh Pak Jokowi kpd prof @yusrilihza_Mhd pak @AgusYudhoyono pak @ZUL_Hasan pak @airlangga_hrt pak @anismatta untuk memangku melindungi dan mensukseskan Gibran. Tapi mereka semua mau ya ?","1732376594201952368","","","in","","88","802","1188","https://x.com/msaid_didu/status/1732376594201952368","1117990249806721024","msaid_didu"
"1842813429872271865","Sun Oct 06 09:41:54 +0000 2024","7","@JhonSitorus_18 Jhon dungu tololl bgni kalau otak cuma seperempat sj dstu gibran blm dlantik kocak dan wajar jokowi ma'ruf masih d dpan duduk krna status msih presiden prabowo sbagai menhan Dongomuuu cokk https://t.co/h4FzSUUE3y","1842862839310299478","https://pbs.twimg.com/media/GZMp-yhawAA33XT.jpg","JhonSitorus_18","in","","0","1","0","https://x.com/namal246/status/1842862839310299478","1427633296276611077","namal246"
"1842833420453376482","Sun Oct 06 07:45:00 +0000 2024","191","Pratikno Jadi Menko PMK di Kabinet Prabowo Pengamat: Titipan Jokowi Untuk Jaga Gibran https://t.co/tl0DnCuHTA","1842833420453376482","","","in","Indonesia","18","94","75","https://x.com/democrazymedia/status/1842833420453376482","1243804423001763841","democrazymedia"
"1843460496919540150","Tue Oct 08 01:16:46 +0000 2024","58","Kalau Jokowi dan Gibran lanjut yang bisa mendapatkan pekerjaan nanti cuma keluarga Mulyono dan sekitarnya saja. Rakyat cuma menonton sambil gigit jari. Jabatan Orang-Orang Lingkungan Keluarga Jokowi https://t.co/2FUJdFCtWN Cc @MichelAdam717 #SingkirkanGibranFufufafa https://t.co/fjapqUW04K","1843460496919540150","https://pbs.twimg.com/media/GZVJjV2asAMwvPM.jpg","","in","","2","2","33","https://x.com/Srik4ndiMuslim2/status/1843460496919540150","1629530059265703938","Srik4ndiMuslim2"
"1757734796451561921","Wed Feb 14 11:53:27 +0000 2024","21788","Sejak Gibran dititipkan kepada Prabowo untuk misi estafet kekuasaan Jokowi dgn Prabowo sebagai bonekanya yg notabene Prabowo diuntungkan krn syahwat jadi orang nomor 1 akhirnya jadi kenyataan di sisa usianya tiap telponan dengan teman INA saya selalu blg Saya pilih Anies. Tp","1757734796451561921","","","in","Italy","510","1191","7303","https://x.com/nieke_olivia/status/1757734796451561921","1689553843200110593","nieke_olivia"
"1845397594673119343","Sun Oct 13 09:34:07 +0000 2024","10","Pertemuan 90 Menit Jokowi Prabowo dan Gibran di Solo #newsupdate #update #news #text https://t.co/zQe5X9fwwL","1845397594673119343","","","in","","2","5","3","https://x.com/kumparan/status/1845397594673119343","759692754985242625","kumparan"
"1843954727689855338","Wed Oct 09 10:00:40 +0000 2024","104","Adakan Pertemuan dengan Prabowo Muslim Arbi: Jokowi Minta Jaminan Gibran tak Diturunkan di Tengah Jalan https://t.co/QsMpXixBj7","1843954727689855338","","","in","","3","22","64","https://x.com/OposisiCerdas/status/1843954727689855338","887743587579944960","OposisiCerdas"
"1757716215475183799","Wed Feb 14 10:39:37 +0000 2024","23335","Just a reminder bahwa rakyat Indonesia memenangkan Prabowo-Gibran bukan karena mereka suka Prabowo tapi karena ingin keberlanjutan Jokowi. Ketika tahun lalu Jokowi dipersepsikan dukung Ganjar Ganjar lah yang diprediksi akan menang. Jokowi dukung Anies pun Anies akan menang.","1757716215475183799","","","in","London, England","1377","688","4486","https://x.com/SherlockGantan/status/1757716215475183799","427921368","SherlockGantan"
"1762106655544930323","Mon Feb 26 13:25:39 +0000 2024","2501","Jokowi : gara gara saya sampean jd presiden. Gibran : gara gara bapak saya sampean jadi mentri. Asli ga berdaulat. Apanya yg dibanggakan?","1762106655544930323","","","in","","9","52","642","https://x.com/Tan_Mar3M/status/1762106655544930323","1270980383761330176","Tan_Mar3M"
"1842775273999306969","Sun Oct 06 03:53:57 +0000 2024","8","Sejumlah capaian Presiden @jokowi kurangi kemiskinan membuahkan hasil. #JudolBlock Gibran HOTS Rp 1 #NabilaTaqiyyah Bisseck Sterling Beby https://t.co/z3DK2y46T6","1842775273999306969","https://pbs.twimg.com/media/GZLaVAcacAA8Lp8.jpg","","in","Indonesia","2","8","4","https://x.com/AnggitaManohara/status/1842775273999306969","1135559479901036545","AnggitaManohara"
"1717103940737839486","Wed Oct 25 09:00:56 +0000 2023","4228","Banyak yg penasaran kenapa Erick Thohir tidak jadi Ketua Timses Prabowo-Gibran padahal dia adalah Ketua Timses Jokowi-makruf Amin di pilpres 2019. Sepertinya ada kekecewaan Pakdhe disitu.","1717103940737839486","","","in","Indonesia","25","280","390","https://x.com/PartaiSocmed/status/1717103940737839486","869327120","PartaiSocmed"
"1843145459139019119","Mon Oct 07 08:42:48 +0000 2024","3","@TeddGus @jokowi @prabowo @gibran_tweet https://t.co/fky8LOrKt2","1843210353595031680","https://pbs.twimg.com/media/GZRmDFtbkAAKt-E.jpg","TeddGus","qme","","0","0","0","https://x.com/SasaRiyant69/status/1843210353595031680","1730976877400236032","SasaRiyant69"
"1767816574130339851","Wed Mar 13 07:34:50 +0000 2024","20707","SM ke Lucas udah kaya Jokowi ke Gibran","1767816574130339851","","","in","","1380","408","4661","https://x.com/deborakezia/status/1767816574130339851","254401911","deborakezia"
"1842590267754553526","Sat Oct 05 15:38:48 +0000 2024","31","Terima Kasih Pak Jokowi Selamat bertugas pak Prabowo dan Mas Gibran . #TerimaKasihPakJokowi #TerimakasihJOKOWI https://t.co/od3Ycza6no","1842590267754553526","https://pbs.twimg.com/ext_tw_video_thumb/1842590243054395393/pu/img/dK8RDdtzi67QMYZg.jpg","","in","Kota Surabaya, Jawa Timur","0","3","4","https://x.com/bentangnegeri/status/1842590267754553526","1197213380525707264","bentangnegeri"
"1842718065773232240","Sun Oct 06 00:06:37 +0000 2024","15","Era kepemimpinan Presiden Jokowi selama dua periode dikenal sebagai masa emas pembangunan infrastruktur di Indonesia Jokowi telah meletakkan fondasi kuat untuk mempercepat pembangunan di berbagai sektor terutama infrastruktur #TerimakasihPakJokowi Gibran HOTS Rp 1 Bisseck https://t.co/9xbMzALBaQ","1842718065773232240","https://pbs.twimg.com/ext_tw_video_thumb/1842717845026897920/pu/img/E3segMX3T8xfNN2F.jpg","","in","Indonesia","1","4","14","https://x.com/_Rajawalinews/status/1842718065773232240","1272953532535062529","_Rajawalinews"
"1716125547649171658","Sun Oct 22 16:13:09 +0000 2023","286","Gibran lebih baik dari Jokowi Ulah koq bisa? Ada beberapa point penting yg sangat menonjol dari Gibran: 1. Sikap tegas Gibran terhadap persekusi minoritas jauh unggul.cth: pelarangan pendirian Gereja di Solo selesai dgn damai. Gereja Yasmin Bogor lbh 7 tahun Pakdhe nga selesai.","1716125547649171658","","","in","","16","52","57","https://x.com/sakkusaitna/status/1716125547649171658","981080085229793280","sakkusaitna"
"1730029167918592490","Thu Nov 30 01:01:10 +0000 2023","3199","Viral Jokowi Pamer Fotonya Ada di Koran Bahasa Inggris Isi Artikel Malah Bahas Mahkamah Keluarga hingga Gibran https://t.co/uOm9tzTqAy","1730029167918592490","","","in","Pulo Gadung, Indonesia","219","963","1293","https://x.com/tvOneNews/status/1730029167918592490","55507370","tvOneNews"
"1844752314881671503","Fri Oct 11 14:50:00 +0000 2024","58","Apa Kabar Kasus Keluarga Jokowi? Dugaan Gratifikasi Jet Pribadi Kaesang Fufufafa Gibran dan Blok Medan Bobby Nasution https://t.co/hE4edVTN8R","1844752314881671503","","","in","Indonesia","3","4","45","https://x.com/democrazymedia/status/1844752314881671503","1243804423001763841","democrazymedia"
"1842535240650436661","Sat Oct 05 12:00:08 +0000 2024","33","Didit putra pak Prabowo jauh lebih berkelas dibanding Gibran putra Jokowi .. Fakta ️ https://t.co/FkVozT1YLb","1842535240650436661","https://pbs.twimg.com/ext_tw_video_thumb/1842535048450633729/pu/img/x06H0HpB65nFG26f.jpg","","in","Indonesia🇮🇩","0","1","15","https://x.com/siregar_najeges/status/1842535240650436661","1052339653","siregar_najeges"
